maintenance_date,start_datetime,end_datetime,duration_hours,distance_km,maintenance_type,equipment,weather_analysis,temp_min,temp_max,temp_mean,around_freezing,precip_total,precip_max_hourly,rain_on_snow,snow_depth_cm,snow_present,wind_max,strong_wind,weather_scenarios,snowdrift_risk,season_period,likely_salt_quality,likely_maintenance_purpose,weekly_snow_context,is_friday_clearing
10. jan. 2025,2025-01-10 08:06:38,2025-01-10 11:56:16,3.169722222222222,11.7,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-09 20:10:00+0000', tz='UTC'), 'end': Timestamp('2025-01-10 20:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.8), 'max': np.float64(-4.0), 'mean': np.float64(-5.1375), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.1), 'mean': np.float64(0.975), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1914.5833333333333), 'min_depth_cm': np.int64(1900), 'max_depth_cm': np.int64(2000), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-6.8,-4.0,-5.1375,False,0.0,0.0,False,1914.5833333333333,True,2.1,False,,unknown,good_salt_period,god,tunbrøyting_ukentlig_snø,21.0mm i 7 dager,True
10. jan. 2025,2025-01-10 07:59:07,2025-01-10 11:57:21,3.4891666666666667,11.3,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-09 20:00:00+0000', tz='UTC'), 'end': Timestamp('2025-01-10 19:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.8), 'max': np.float64(-4.0), 'mean': np.float64(-5.175), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.1), 'mean': np.float64(0.9375), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1913.888888888889), 'min_depth_cm': np.int64(1900), 'max_depth_cm': np.int64(2000), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-6.8,-4.0,-5.175,False,0.0,0.0,False,1913.888888888889,True,2.1,False,,unknown,good_salt_period,god,tunbrøyting_ukentlig_snø,21.0mm i 7 dager,True
13. jan. 2025,2025-01-13 13:21:26,2025-01-13 15:21:01,1.2505555555555556,18.0,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-13 01:30:00+0000', tz='UTC'), 'end': Timestamp('2025-01-14 01:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.8), 'max': np.float64(4.0), 'mean': np.float64(1.9083333333333332), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(36.9), 'max_hourly': np.float64(3.9), 'hours_with_precip': np.int64(20), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.7), 'mean': np.float64(2.2375000000000003), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1790.2777777777778), 'min_depth_cm': np.int64(1300), 'max_depth_cm': np.int64(2100), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': []}",-1.8,4.0,1.9083333333333332,True,36.9,3.9,False,1790.2777777777778,True,3.7,False,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
13. jan. 2025,2025-01-13 10:14:38,2025-01-13 14:01:00,3.188333333333333,20.9,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-12 22:20:00+0000', tz='UTC'), 'end': Timestamp('2025-01-13 22:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.8), 'max': np.float64(3.4), 'mean': np.float64(1.1333333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(29.599999999999998), 'max_hourly': np.float64(3.9), 'hours_with_precip': np.int64(17), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.5), 'mean': np.float64(2.1916666666666664), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1852.7777777777778), 'min_depth_cm': np.int64(1500), 'max_depth_cm': np.int64(2100), 'snow_present': np.True_, 'snow_change': np.int64(6)}, 'weather_scenarios': []}",-2.8,3.4,1.1333333333333333,True,29.599999999999998,3.9,False,1852.7777777777778,True,3.5,False,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
17. jan. 2025,2025-01-17 10:11:10,2025-01-17 11:27:16,1.2072222222222222,9.2,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-16 22:20:00+0000', tz='UTC'), 'end': Timestamp('2025-01-17 22:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(2.6), 'max': np.float64(4.1), 'mean': np.float64(3.295833333333333), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(1.8), 'max_hourly': np.float64(0.4), 'hours_with_precip': np.int64(6), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.7), 'mean': np.float64(1.575), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(327.08333333333337), 'min_depth_cm': np.int64(200), 'max_depth_cm': np.int64(400), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",2.6,4.1,3.295833333333333,False,1.8,0.4,False,327.08333333333337,True,2.7,False,,unknown,good_salt_period,god,tunbrøyting_rutinemessig,3.6mm i 1 dager,True
25. jan. 2025,2025-01-25 09:18:49,2025-01-25 13:20:02,3.8097222222222222,27.2,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-24 21:20:00+0000', tz='UTC'), 'end': Timestamp('2025-01-25 21:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.1), 'max': np.float64(1.0), 'mean': np.float64(0.5458333333333334), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(77.19999999999999), 'max_hourly': np.float64(7.7), 'hours_with_precip': np.int64(22), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.7), 'mean': np.float64(3.3083333333333336), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1658.3333333333333), 'min_depth_cm': np.int64(900), 'max_depth_cm': np.int64(2400), 'snow_present': np.True_, 'snow_change': np.int64(15)}, 'weather_scenarios': []}",-0.1,1.0,0.5458333333333334,True,77.19999999999999,7.7,False,1658.3333333333333,True,5.7,True,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
25. jan. 2025,2025-01-25 07:19:41,2025-01-25 07:45:06,0.4230555555555556,7.1,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-24 19:20:00+0000', tz='UTC'), 'end': Timestamp('2025-01-25 19:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.1), 'max': np.float64(1.0), 'mean': np.float64(0.5416666666666666), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(79.0), 'max_hourly': np.float64(7.7), 'hours_with_precip': np.int64(23), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.7), 'mean': np.float64(3.295833333333334), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1520.8333333333335), 'min_depth_cm': np.int64(500), 'max_depth_cm': np.int64(2300), 'snow_present': np.True_, 'snow_change': np.int64(18)}, 'weather_scenarios': []}",-0.1,1.0,0.5416666666666666,True,79.0,7.7,False,1520.8333333333335,True,5.7,True,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
26. jan. 2025,2025-01-26 08:59:03,2025-01-26 10:06:51,1.1286111111111112,11.1,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-25 21:00:00+0000', tz='UTC'), 'end': Timestamp('2025-01-26 20:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.6), 'max': np.float64(0.5), 'mean': np.float64(-0.2625), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(3.8), 'max_hourly': np.float64(1.4), 'hours_with_precip': np.int64(6), 'rain_on_snow': False}, 'wind': {'max': np.float64(6.0), 'mean': np.float64(3.7083333333333335), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2354.166666666667), 'min_depth_cm': np.int64(2300), 'max_depth_cm': np.int64(2600), 'snow_present': np.True_, 'snow_change': np.int64(3)}, 'weather_scenarios': []}",-1.6,0.5,-0.2625,True,3.8,1.4,False,2354.166666666667,True,6.0,True,,unknown,good_salt_period,god,standard_vinterdrift,,False
27. jan. 2025,2025-01-27 07:15:44,2025-01-27 08:00:54,0.7319444444444444,10.8,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-26 19:20:00+0000', tz='UTC'), 'end': Timestamp('2025-01-27 19:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.7), 'max': np.float64(0.0), 'mean': np.float64(-0.85), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.4), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(1), 'rain_on_snow': False}, 'wind': {'max': np.float64(12.5), 'mean': np.float64(7.333333333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(2120.138888888889), 'min_depth_cm': np.int64(1700), 'max_depth_cm': np.int64(2600), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-1.7,0.0,-0.85,True,0.4,0.3,False,2120.138888888889,True,12.5,True,,unknown,good_salt_period,god,standard_vinterdrift,,False
27. jan. 2025,2025-01-27 12:04:09,2025-01-27 15:44:40,3.4208333333333334,16.8,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-27 00:10:00+0000', tz='UTC'), 'end': Timestamp('2025-01-28 00:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.7), 'max': np.float64(1.1), 'mean': np.float64(-0.4791666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(12.5), 'mean': np.float64(7.387499999999999), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(1951.388888888889), 'min_depth_cm': np.int64(1700), 'max_depth_cm': np.int64(2300), 'snow_present': np.True_, 'snow_change': np.int64(6)}, 'weather_scenarios': []}",-1.7,1.1,-0.4791666666666667,True,0.0,0.0,False,1951.388888888889,True,12.5,True,,unknown,good_salt_period,god,standard_vinterdrift,,False
28. jan. 2025,2025-01-28 05:05:33,2025-01-28 05:45:40,0.6591666666666667,9.6,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-27 17:10:00+0000', tz='UTC'), 'end': Timestamp('2025-01-28 17:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.7), 'max': np.float64(2.2), 'mean': np.float64(0.9666666666666668), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(7.5), 'mean': np.float64(5.404166666666666), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1700.0), 'min_depth_cm': np.int64(1700), 'max_depth_cm': np.int64(1700), 'snow_present': np.True_, 'snow_change': np.int64(0)}, 'weather_scenarios': []}",-0.7,2.2,0.9666666666666668,True,0.0,0.0,False,1700.0,True,7.5,True,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
30. jan. 2025,2025-01-30 17:26:25,2025-01-30 21:38:37,3.9758333333333336,10.3,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-30 05:30:00+0000', tz='UTC'), 'end': Timestamp('2025-01-31 05:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.2), 'max': np.float64(-0.2), 'mean': np.float64(-1.9166666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.2), 'mean': np.float64(0.8791666666666668), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1688.1944444444443), 'min_depth_cm': np.int64(1600), 'max_depth_cm': np.int64(1700), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-4.2,-0.2,-1.9166666666666667,True,0.0,0.0,False,1688.1944444444443,True,2.2,False,,unknown,good_salt_period,god,standard_vinterdrift,,False
30. jan. 2025,2025-01-30 17:25:02,2025-01-30 21:21:33,3.7144444444444447,15.2,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-01-30 05:30:00+0000', tz='UTC'), 'end': Timestamp('2025-01-31 05:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.2), 'max': np.float64(-0.2), 'mean': np.float64(-1.9166666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.2), 'mean': np.float64(0.8791666666666668), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1688.1944444444443), 'min_depth_cm': np.int64(1600), 'max_depth_cm': np.int64(1700), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-4.2,-0.2,-1.9166666666666667,True,0.0,0.0,False,1688.1944444444443,True,2.2,False,,unknown,good_salt_period,god,standard_vinterdrift,,False
7. feb. 2025,2025-02-07 08:59:41,2025-02-07 10:57:21,1.896388888888889,12.1,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-02-06 21:00:00+0000', tz='UTC'), 'end': Timestamp('2025-02-07 20:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.3), 'max': np.float64(3.8), 'mean': np.float64(0.5666666666666665), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.5), 'mean': np.float64(1.7041666666666666), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1977.7777777777778), 'min_depth_cm': np.int64(1900), 'max_depth_cm': np.int64(2000), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-1.3,3.8,0.5666666666666665,True,0.0,0.0,False,1977.7777777777778,True,3.5,False,,unknown,good_salt_period,god,tunbrøyting_moderat_snø,9.1mm i 3 dager,True
15. feb. 2025,2025-02-15 07:58:27,2025-02-15 13:01:02,4.850555555555555,24.3,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-02-14 20:00:00+0000', tz='UTC'), 'end': Timestamp('2025-02-15 19:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-7.9), 'max': np.float64(-2.2), 'mean': np.float64(-4.391666666666667), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(5.3), 'max_hourly': np.float64(1.5), 'hours_with_precip': np.int64(9), 'rain_on_snow': False}, 'wind': {'max': np.float64(8.6), 'mean': np.float64(4.095833333333334), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2205.5555555555557), 'min_depth_cm': np.int64(1600), 'max_depth_cm': np.int64(2900), 'snow_present': np.True_, 'snow_change': np.int64(13)}, 'weather_scenarios': []}",-7.9,-2.2,-4.391666666666667,False,5.3,1.5,False,2205.5555555555557,True,8.6,True,,unknown,good_salt_period,god,standard_vinterdrift,,False
16. feb. 2025,2025-02-16 08:24:55,2025-02-16 09:30:19,1.0072222222222222,10.3,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-02-15 20:30:00+0000', tz='UTC'), 'end': Timestamp('2025-02-16 20:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-12.2), 'max': np.float64(-7.5), 'mean': np.float64(-10.058333333333332), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(6.6), 'mean': np.float64(1.6375), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1600.0), 'min_depth_cm': np.int64(1600), 'max_depth_cm': np.int64(1600), 'snow_present': np.True_, 'snow_change': np.int64(0)}, 'weather_scenarios': []}",-12.2,-7.5,-10.058333333333332,False,0.0,0.0,False,1600.0,True,6.6,True,,unknown,good_salt_period,god,brøyting_kuldegrader,,False
21. feb. 2025,2025-02-21 09:30:29,2025-02-21 14:00:51,2.6255555555555556,23.7,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-02-20 21:40:00+0000', tz='UTC'), 'end': Timestamp('2025-02-21 21:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(0.0), 'max': np.float64(7.1), 'mean': np.float64(4.4875), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(14.5), 'max_hourly': np.float64(4.8), 'hours_with_precip': np.int64(10), 'rain_on_snow': False}, 'wind': {'max': np.float64(8.4), 'mean': np.float64(4.416666666666667), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1528.9583333333333), 'min_depth_cm': np.float64(1100.0), 'max_depth_cm': np.float64(1800.0), 'snow_present': np.True_, 'snow_change': np.float64(7.0)}, 'weather_scenarios': []}",0.0,7.1,4.4875,True,14.5,4.8,False,1528.9583333333333,True,8.4,True,,unknown,good_salt_period,god,tunbrøyting_ukentlig_snø,12.5mm i 4 dager,True
22. feb. 2025,2025-02-22 09:13:18,2025-02-22 10:12:58,0.9477777777777778,11.8,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-02-21 21:20:00+0000', tz='UTC'), 'end': Timestamp('2025-02-22 21:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(3.5), 'max': np.float64(6.7), 'mean': np.float64(4.783333333333333), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(52.2), 'max_hourly': np.float64(6.5), 'hours_with_precip': np.int64(18), 'rain_on_snow': False}, 'wind': {'max': np.float64(8.4), 'mean': np.float64(2.6125000000000003), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(759.7222222222223), 'min_depth_cm': np.float64(600.0), 'max_depth_cm': np.float64(1100.0), 'snow_present': np.True_, 'snow_change': np.float64(5.0)}, 'weather_scenarios': []}",3.5,6.7,4.783333333333333,False,52.2,6.5,False,759.7222222222223,True,8.4,True,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
27. feb. 2025,2025-02-27 06:51:25,2025-02-27 07:33:52,0.7024999999999999,8.4,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-02-26 19:00:00+0000', tz='UTC'), 'end': Timestamp('2025-02-27 18:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.3), 'max': np.float64(2.4), 'mean': np.float64(0.0), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(3.8), 'max_hourly': np.float64(1.0), 'hours_with_precip': np.int64(10), 'rain_on_snow': False}, 'wind': {'max': np.float64(1.3), 'mean': np.float64(0.49230769230769234), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(856.25), 'min_depth_cm': np.int64(700), 'max_depth_cm': np.int64(1100), 'snow_present': np.True_, 'snow_change': np.int64(4)}, 'weather_scenarios': []}",-1.3,2.4,0.0,True,3.8,1.0,False,856.25,True,1.3,False,,unknown,good_salt_period,god,standard_vinterdrift,,False
30. mars 2025,2025-03-30 08:06:24,2025-03-30 08:32:56,0.4033333333333334,8.4,light_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-03-29 20:10:00+0000', tz='UTC'), 'end': Timestamp('2025-03-30 20:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.6), 'max': np.float64(5.4), 'mean': np.float64(2.225), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(1.4), 'max_hourly': np.float64(0.5), 'hours_with_precip': np.int64(4), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.7), 'mean': np.float64(3.204166666666667), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(271.52777777777777), 'min_depth_cm': np.int64(-100), 'max_depth_cm': np.int64(700), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': []}",-0.6,5.4,2.225,True,1.4,0.5,False,271.52777777777777,True,5.7,True,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
22. apr. 2025,2025-04-22 09:05:55,2025-04-22 10:36:44,1.475277777777778,20.6,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2025-04-21 21:10:00+0000', tz='UTC'), 'end': Timestamp('2025-04-22 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(4.1), 'max': np.float64(7.4), 'mean': np.float64(5.325), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.9999999999999999), 'max_hourly': np.float64(0.7), 'hours_with_precip': np.int64(1), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.5), 'mean': np.float64(1.1416666666666668), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(-100.0), 'min_depth_cm': np.int64(-100), 'max_depth_cm': np.int64(-100), 'snow_present': np.False_, 'snow_change': np.int64(0)}, 'weather_scenarios': []}",4.1,7.4,5.325,False,0.9999999999999999,0.7,False,-100.0,False,4.5,False,,unknown,good_salt_period,god,akutt_slush_eller_tining,,False
