maintenance_date,start_datetime,end_datetime,duration_hours,distance_km,maintenance_type,equipment,weather_analysis,temp_min,temp_max,temp_mean,around_freezing,precip_total,precip_max_hourly,rain_on_snow,snow_depth_cm,snow_present,wind_max,strong_wind,weather_scenarios,snowdrift_risk,season_period,likely_salt_quality,snow_response_classification,likely_maintenance_purpose,maintenance_criteria,weekly_snow_context,is_friday_clearing
17. jan. 2023,2023-01-17 06:57:33,2023-01-17 10:11:09,3.0011111111111113,13.6,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-16 13:00:00+0000', tz='UTC'), 'end': Timestamp('2023-01-17 18:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.6), 'max': np.float64(0.0), 'mean': np.float64(-1.6233333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(5.6), 'max_hourly': np.float64(1.5), 'hours_with_precip': np.int64(6), 'rain_on_snow': False}, 'wind': {'max': np.float64(6.4), 'mean': np.float64(2.9933333333333336), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3279.4444444444443), 'min_depth_cm': np.int64(2700), 'max_depth_cm': np.int64(3700), 'snow_present': np.True_, 'snow_change': np.int64(10)}, 'weather_scenarios': []}",-3.6,0.0,-1.6233333333333333,True,5.6,1.5,False,3279.4444444444443,True,6.4,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
19. jan. 2023,2023-01-19 16:59:14,2023-01-19 19:11:25,2.0591666666666666,13.5,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-18 23:00:00+0000', tz='UTC'), 'end': Timestamp('2023-01-20 04:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-7.0), 'max': np.float64(-3.1), 'mean': np.float64(-4.886666666666667), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.7), 'mean': np.float64(1.1166666666666667), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2900.0), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(2900), 'snow_present': np.True_, 'snow_change': np.int64(0)}, 'weather_scenarios': []}",-7.0,-3.1,-4.886666666666667,False,0.0,0.0,False,2900.0,True,2.7,False,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
25. jan. 2023,2023-01-25 08:14:31,2023-01-25 17:33:12,2.0191666666666666,29.2,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-24 14:20:00+0000', tz='UTC'), 'end': Timestamp('2023-01-25 20:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(1.3), 'max': np.float64(3.7), 'mean': np.float64(2.7599999999999993), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(23.099999999999998), 'max_hourly': np.float64(2.4), 'hours_with_precip': np.int64(27), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.5), 'mean': np.float64(1.7933333333333332), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2271.6666666666665), 'min_depth_cm': np.int64(1900), 'max_depth_cm': np.int64(2600), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions']}",1.3,3.7,2.7599999999999993,True,23.099999999999998,2.4,False,2271.6666666666665,True,3.5,False,"rain_on_snow,slush_conditions",unknown,insufficient_salt_period,for_lite,unknown,akutt_slush_fjerning,slush_scraping,,False
26. jan. 2023,2023-01-26 04:27:03,2023-01-26 05:02:39,0.5944444444444444,8.5,light_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-25 10:30:00+0000', tz='UTC'), 'end': Timestamp('2023-01-26 16:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.0), 'max': np.float64(3.5), 'mean': np.float64(0.42), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(5.6000000000000005), 'max_hourly': np.float64(1.7), 'hours_with_precip': np.int64(7), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.4), 'mean': np.float64(1.77), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1937.7777777777776), 'min_depth_cm': np.int64(1800), 'max_depth_cm': np.int64(2100), 'snow_present': np.True_, 'snow_change': np.int64(3)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-3.0,3.5,0.42,True,5.6000000000000005,1.7,False,1937.7777777777776,True,5.4,True,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,insufficient_salt_period,for_lite,unknown,akutt_slush_fjerning,slush_scraping,,False
28. jan. 2023,2023-01-28 11:45:02,2023-01-28 12:14:37,0.4791666666666667,19.3,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-27 17:50:00+0000', tz='UTC'), 'end': Timestamp('2023-01-28 23:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.7), 'max': np.float64(1.3), 'mean': np.float64(-0.07333333333333332), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(7.2), 'max_hourly': np.float64(1.2), 'hours_with_precip': np.int64(14), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.3), 'mean': np.float64(2.8133333333333335), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2184.4444444444443), 'min_depth_cm': np.int64(2000), 'max_depth_cm': np.int64(2500), 'snow_present': np.True_, 'snow_change': np.int64(5)}, 'weather_scenarios': ['rain_on_snow']}",-2.7,1.3,-0.07333333333333332,True,7.2,1.2,False,2184.4444444444443,True,5.3,True,rain_on_snow,unknown,insufficient_salt_period,for_lite,unknown,akutt_strøing_regn_på_snø,snow_plowing,,False
28. jan. 2023,2023-01-28 06:40:47,2023-01-28 12:02:04,0.5263888888888889,14.6,light_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-27 12:50:00+0000', tz='UTC'), 'end': Timestamp('2023-01-28 18:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.7), 'max': np.float64(1.3), 'mean': np.float64(-0.44666666666666655), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(5.699999999999999), 'max_hourly': np.float64(1.2), 'hours_with_precip': np.int64(10), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.3), 'mean': np.float64(2.6300000000000003), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2117.777777777778), 'min_depth_cm': np.int64(2000), 'max_depth_cm': np.int64(2300), 'snow_present': np.True_, 'snow_change': np.int64(3)}, 'weather_scenarios': ['rain_on_snow']}",-2.7,1.3,-0.44666666666666655,True,5.699999999999999,1.2,False,2117.777777777778,True,5.3,True,rain_on_snow,unknown,insufficient_salt_period,for_lite,unknown,akutt_strøing_regn_på_snø,snow_plowing,,False
31. jan. 2023,2023-01-31 05:32:29,2023-01-31 09:48:27,4.167777777777778,15.4,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-30 11:40:00+0000', tz='UTC'), 'end': Timestamp('2023-01-31 17:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.7), 'max': np.float64(-0.1), 'mean': np.float64(-2.3400000000000003), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(13.9), 'max_hourly': np.float64(2.4), 'hours_with_precip': np.int64(16), 'rain_on_snow': False}, 'wind': {'max': np.float64(8.4), 'mean': np.float64(4.209999999999999), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2792.777777777778), 'min_depth_cm': np.int64(2600), 'max_depth_cm': np.int64(3400), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': []}",-3.7,-0.1,-2.3400000000000003,True,13.9,2.4,False,2792.777777777778,True,8.4,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
1. feb. 2023,2023-02-01 09:09:15,2023-02-01 17:43:03,5.540277777777778,19.8,heavy_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-01-31 15:10:00+0000', tz='UTC'), 'end': Timestamp('2023-02-01 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.6), 'max': np.float64(0.5), 'mean': np.float64(-0.4633333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(19.2), 'max_hourly': np.float64(3.3), 'hours_with_precip': np.int64(18), 'rain_on_snow': False}, 'wind': {'max': np.float64(6.8), 'mean': np.float64(3.216666666666667), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(4038.3333333333335), 'min_depth_cm': np.int64(3300), 'max_depth_cm': np.int64(4700), 'snow_present': np.True_, 'snow_change': np.int64(14)}, 'weather_scenarios': ['rain_on_snow']}",-1.6,0.5,-0.4633333333333333,True,19.2,3.3,False,4038.3333333333335,True,6.8,True,rain_on_snow,unknown,insufficient_salt_period,for_lite,unknown,akutt_strøing_regn_på_snø,snow_plowing,,False
2. feb. 2023,2023-02-02 16:45:20,2023-02-02 21:31:32,3.9522222222222223,14.6,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-02-01 22:50:00+0000', tz='UTC'), 'end': Timestamp('2023-02-03 04:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.2), 'max': np.float64(-1.1), 'mean': np.float64(-2.6966666666666668), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(6.5), 'max_hourly': np.float64(2.2), 'hours_with_precip': np.int64(4), 'rain_on_snow': False}, 'wind': {'max': np.float64(7.2), 'mean': np.float64(2.663333333333333), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(4712.222222222222), 'min_depth_cm': np.int64(4500), 'max_depth_cm': np.int64(6200), 'snow_present': np.True_, 'snow_change': np.int64(17)}, 'weather_scenarios': []}",-5.2,-1.1,-2.6966666666666668,True,6.5,2.2,False,4712.222222222222,True,7.2,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
3. feb. 2023,2023-02-03 08:27:32,2023-02-03 19:30:04,3.952777777777778,26.5,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-01-27 08:30:00+0000', tz='UTC'), 'end': Timestamp('2023-02-03 20:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.6), 'max': np.float64(3.6), 'mean': np.float64(-1.1061111111111113), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(86.80000000000001), 'max_hourly': np.float64(5.4), 'hours_with_precip': np.int64(80), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.1), 'mean': np.float64(3.159444444444444), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3459.2592592592596), 'min_depth_cm': np.int64(2000), 'max_depth_cm': np.int64(6500), 'snow_present': np.True_, 'snow_change': np.int64(45)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-5.6,3.6,-1.1061111111111113,True,86.80000000000001,5.4,False,3459.2592592592596,True,9.1,True,freeze_thaw_cycle,unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,freeze_thaw_salting,63.8mm i 7 dager,True
3. feb. 2023,2023-02-03 14:31:35,2023-02-03 19:38:30,4.3613888888888885,16.1,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-01-27 14:40:00+0000', tz='UTC'), 'end': Timestamp('2023-02-04 02:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.9), 'max': np.float64(3.6), 'mean': np.float64(-1.2372222222222222), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(86.8), 'max_hourly': np.float64(5.4), 'hours_with_precip': np.int64(80), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.1), 'mean': np.float64(3.2377777777777776), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3607.962962962963), 'min_depth_cm': np.int64(2000), 'max_depth_cm': np.int64(6500), 'snow_present': np.True_, 'snow_change': np.int64(45)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-5.9,3.6,-1.2372222222222222,True,86.8,5.4,False,3607.962962962963,True,9.1,True,freeze_thaw_cycle,unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,freeze_thaw_salting,63.8mm i 7 dager,True
5. feb. 2023,2023-02-05 07:42:35,2023-02-05 11:51:26,3.901944444444444,16.6,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-02-04 13:50:00+0000', tz='UTC'), 'end': Timestamp('2023-02-05 19:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.7), 'max': np.float64(0.8), 'mean': np.float64(-0.7633333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(11.5), 'max_hourly': np.float64(3.0), 'hours_with_precip': np.int64(11), 'rain_on_snow': False}, 'wind': {'max': np.float64(7.2), 'mean': np.float64(3.2299999999999995), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6434.444444444445), 'min_depth_cm': np.int64(6100), 'max_depth_cm': np.int64(7000), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': ['rain_on_snow']}",-2.7,0.8,-0.7633333333333333,True,11.5,3.0,False,6434.444444444445,True,7.2,True,rain_on_snow,unknown,insufficient_salt_period,for_lite,unknown,akutt_strøing_regn_på_snø,snow_plowing,,False
9. feb. 2023,2023-02-09 08:26:08,2023-02-09 22:40:15,3.6986111111111115,21.1,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-02-08 14:30:00+0000', tz='UTC'), 'end': Timestamp('2023-02-09 20:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.2), 'max': np.float64(1.9), 'mean': np.float64(0.03333333333333332), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(24.8), 'max_hourly': np.float64(5.5), 'hours_with_precip': np.int64(23), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.5), 'mean': np.float64(4.78), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(5302.777777777778), 'min_depth_cm': np.int64(5000), 'max_depth_cm': np.int64(5800), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions']}",-3.2,1.9,0.03333333333333332,True,24.8,5.5,False,5302.777777777778,True,11.5,True,"rain_on_snow,slush_conditions",unknown,insufficient_salt_period,for_lite,unknown,akutt_slush_fjerning,slush_scraping,,False
9. feb. 2023,2023-02-09 16:29:47,2023-02-09 22:09:17,5.2725,13.4,heavy_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-02-08 22:30:00+0000', tz='UTC'), 'end': Timestamp('2023-02-10 04:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.9), 'max': np.float64(1.6), 'mean': np.float64(-1.3999999999999997), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(24.8), 'max_hourly': np.float64(5.5), 'hours_with_precip': np.int64(23), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.5), 'mean': np.float64(4.913333333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(5391.666666666666), 'min_depth_cm': np.int64(5000), 'max_depth_cm': np.int64(5800), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': []}",-4.9,1.6,-1.3999999999999997,True,24.8,5.5,False,5391.666666666666,True,11.5,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
10. feb. 2023,2023-02-10 06:34:32,2023-02-10 15:58:46,8.459444444444443,27.4,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-02-03 06:40:00+0000', tz='UTC'), 'end': Timestamp('2023-02-10 18:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.9), 'max': np.float64(3.7), 'mean': np.float64(-0.4972222222222221), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(78.9), 'max_hourly': np.float64(7.8), 'hours_with_precip': np.int64(70), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.5), 'mean': np.float64(2.5388888888888888), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(5984.259259259259), 'min_depth_cm': np.int64(5000), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(21)}, 'weather_scenarios': ['rain_on_snow', 'freeze_thaw_cycle']}",-5.9,3.7,-0.4972222222222221,True,78.9,7.8,False,5984.259259259259,True,11.5,True,"rain_on_snow,freeze_thaw_cycle",unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,freeze_thaw_salting,51.5mm i 7 dager,True
10. feb. 2023,2023-02-10 12:56:46,2023-02-10 18:05:36,4.580555555555556,19.3,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-02-03 13:00:00+0000', tz='UTC'), 'end': Timestamp('2023-02-11 00:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.9), 'max': np.float64(3.7), 'mean': np.float64(-0.3727777777777778), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(86.19999999999999), 'max_hourly': np.float64(7.8), 'hours_with_precip': np.int64(76), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.5), 'mean': np.float64(2.631666666666667), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(5964.444444444444), 'min_depth_cm': np.int64(5000), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(21)}, 'weather_scenarios': ['rain_on_snow', 'freeze_thaw_cycle']}",-5.9,3.7,-0.3727777777777778,True,86.19999999999999,7.8,False,5964.444444444444,True,11.5,True,"rain_on_snow,freeze_thaw_cycle",unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,freeze_thaw_salting,45.0mm i 6 dager,True
13. feb. 2023,2023-02-13 10:01:11,2023-02-13 10:32:28,0.5083333333333333,8.9,light_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-02-12 16:10:00+0000', tz='UTC'), 'end': Timestamp('2023-02-13 22:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(1.1), 'max': np.float64(3.4), 'mean': np.float64(2.1966666666666663), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.4), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(1), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.6), 'mean': np.float64(1.4166666666666667), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(4221.111111111111), 'min_depth_cm': np.int64(4100), 'max_depth_cm': np.int64(4400), 'snow_present': np.True_, 'snow_change': np.int64(3)}, 'weather_scenarios': []}",1.1,3.4,2.1966666666666663,True,0.4,0.3,False,4221.111111111111,True,3.6,False,,unknown,insufficient_salt_period,for_lite,unknown,akutt_slush_eller_tining,snow_plowing,,False
